Date,Model,UseCase,TimeSavedHours,ValueGeneratedUSD,CostAvoidedUSD,RiskIncidents,CSATDeltaPct
2025-03-20,Gemini-Pro,Code Review Assistant,46.32,2084.34,4.37,0,0.0113
2025-03-20,Gemini-Pro,Content Generation,88.48,3981.45,7.68,0,0.0073
2025-03-20,Gemini-Pro,Customer Support Bot,149.43,6724.37,10.29,0,0.0122
2025-03-20,Gemini-Pro,Data Analysis Tool,53.45,2405.04,2.46,0,0.004
2025-03-21,Claude-3.5,Code Review Assistant,50.64,2278.75,6.41,0,0.0218
2025-03-21,Claude-3.5,Content Generation,84.93,3821.74,7.75,0,0.0183
2025-03-21,Claude-3.5,Customer Support Bot,161.06,7247.91,18.27,0,0.0151
2025-03-21,Claude-3.5,Data Analysis Tool,52.33,2354.64,3.45,0,0.02
2025-03-21,Custom Fine-tuned,Code Review Assistant,42.69,1920.83,6.92,0,0.0135
2025-03-21,Custom Fine-tuned,Content Generation,98.29,4423.03,10.3,0,0.0013
2025-03-21,Custom Fine-tuned,Customer Support Bot,131.37,5911.46,21.84,0,0.0301
2025-03-21,Custom Fine-tuned,Data Analysis Tool,53.98,2429.16,5.5,0,0.017
2025-03-21,GPT-4,Code Review Assistant,57.41,2583.4,7.95,0,0.0104
2025-03-21,GPT-4,Content Generation,120.49,5422.2,12.35,0,0.004
2025-03-21,GPT-4,Customer Support Bot,156.44,7039.79,21.95,1,0.0218
2025-03-21,GPT-4,Data Analysis Tool,66.04,2971.96,6.87,0,0.024
2025-03-21,Gemini-Pro,Code Review Assistant,51.6,2321.97,6.35,0,0.03
2025-03-21,Gemini-Pro,Content Generation,101.08,4548.41,6.24,0,0.0173
2025-03-21,Gemini-Pro,Customer Support Bot,160.3,7213.67,14.43,0,0.029
2025-03-21,Gemini-Pro,Data Analysis Tool,53.08,2388.47,2.81,0,0.0129
2025-03-22,Claude-3.5,Code Review Assistant,38.54,1734.08,4.32,0,0.0275
2025-03-22,Claude-3.5,Content Generation,83.4,3752.97,6.05,0,0.008
2025-03-22,Claude-3.5,Customer Support Bot,167.4,7532.89,10.47,0,0.0175
2025-03-22,Claude-3.5,Data Analysis Tool,35.36,1591.01,2.47,0,0.0199
2025-03-22,Custom Fine-tuned,Code Review Assistant,36.16,1627.29,6.26,0,0.0168
2025-03-22,Custom Fine-tuned,Content Generation,76.69,3450.83,8.02,1,0.0011
2025-03-22,Custom Fine-tuned,Customer Support Bot,118.15,5316.88,17.89,1,0.0223
2025-03-22,Custom Fine-tuned,Data Analysis Tool,46.59,2096.64,3.74,1,0.0277
2025-03-22,GPT-4,Code Review Assistant,43.27,1947.02,6.73,0,0.0079
2025-03-22,GPT-4,Content Generation,105.94,4767.11,9.73,0,0.0121
2025-03-22,GPT-4,Customer Support Bot,158.79,7145.63,19.52,0,0.0079
2025-03-22,GPT-4,Data Analysis Tool,52.65,2369.3,4.32,0,0.0303
2025-03-22,Gemini-Pro,Code Review Assistant,35.19,1583.62,3.53,0,0.04
2025-03-22,Gemini-Pro,Content Generation,88.82,3996.91,5.33,0,0.0009
2025-03-22,Gemini-Pro,Customer Support Bot,124.06,5582.6,9.44,1,0.0178
2025-03-22,Gemini-Pro,Data Analysis Tool,43.63,1963.18,2.05,0,0.0266
2025-03-23,Claude-3.5,Code Review Assistant,41.15,1851.69,4.46,0,0.045
2025-03-23,Claude-3.5,Content Generation,83.04,3736.82,7.47,0,0.0393
2025-03-23,Claude-3.5,Customer Support Bot,131.11,5899.75,16.3,0,0.0324
2025-03-23,Claude-3.5,Data Analysis Tool,37.55,1689.87,3.39,0,0.0257
2025-03-23,Custom Fine-tuned,Code Review Assistant,41.23,1855.41,7.94,0,0.0274
2025-03-23,Custom Fine-tuned,Content Generation,74.57,3355.69,8.38,0,0.0117
2025-03-23,Custom Fine-tuned,Customer Support Bot,116.88,5259.52,17.06,0,0.019
2025-03-23,Custom Fine-tuned,Data Analysis Tool,40.14,1806.08,3.67,0,0.0099
2025-03-23,GPT-4,Code Review Assistant,48.74,2193.29,4.9,0,0.0293
2025-03-23,GPT-4,Content Generation,94.43,4249.2,7.79,0,0.0293
2025-03-23,GPT-4,Customer Support Bot,153.46,6905.61,19.58,0,0.0305
2025-03-23,GPT-4,Data Analysis Tool,51.84,2332.63,4.58,0,0.0186
2025-03-23,Gemini-Pro,Code Review Assistant,29.52,1328.3,2.89,0,0.0092
2025-03-23,Gemini-Pro,Content Generation,79.73,3587.64,4.05,0,0.0228
2025-03-23,Gemini-Pro,Customer Support Bot,101.47,4566.13,13.88,0,0.0088
2025-03-23,Gemini-Pro,Data Analysis Tool,37.73,1697.65,2.52,0,0.0098
2025-03-24,Claude-3.5,Code Review Assistant,47.09,2118.89,5.44,0,0.0223
2025-03-24,Claude-3.5,Content Generation,87.8,3950.96,8.76,0,0.0257
2025-03-24,Claude-3.5,Customer Support Bot,184.43,8299.52,17.75,0,0.0297
2025-03-24,Claude-3.5,Data Analysis Tool,45.75,2058.64,3.12,0,0.037
2025-03-24,Custom Fine-tuned,Code Review Assistant,39.6,1781.94,6.45,0,0.0383
2025-03-24,Custom Fine-tuned,Content Generation,98.23,4420.41,11.64,1,0.0323
2025-03-24,Custom Fine-tuned,Customer Support Bot,156.2,7028.97,20.01,0,0.0145
2025-03-24,Custom Fine-tuned,Data Analysis Tool,42.79,1925.38,4.43,0,0.0139
2025-03-24,GPT-4,Code Review Assistant,45.35,2040.66,5.31,0,0.0117
2025-03-24,GPT-4,Content Generation,117.99,5309.35,9.83,0,0.0171
2025-03-24,GPT-4,Customer Support Bot,176.9,7960.55,22.18,1,0.0225
2025-03-24,GPT-4,Data Analysis Tool,48.74,2193.13,5.48,0,0.0128
2025-03-24,Gemini-Pro,Code Review Assistant,35.73,1607.66,3.9,0,0.0244
2025-03-24,Gemini-Pro,Content Generation,83.84,3772.9,3.76,0,0.0219
2025-03-24,Gemini-Pro,Customer Support Bot,171.2,7703.81,18.36,0,0.0309
2025-03-24,Gemini-Pro,Data Analysis Tool,55.08,2478.51,3.62,0,0.0226
2025-03-25,Claude-3.5,Code Review Assistant,44.37,1996.47,5.55,1,0.0163
2025-03-25,Claude-3.5,Content Generation,102.09,4594.11,8.62,0,0.0218
2025-03-25,Claude-3.5,Customer Support Bot,152.06,6842.52,14.12,0,0.0273
2025-03-25,Claude-3.5,Data Analysis Tool,56.47,2541.18,5.79,0,0.0132
2025-03-25,Custom Fine-tuned,Code Review Assistant,38.9,1750.29,5.81,0,0.0352
2025-03-25,Custom Fine-tuned,Content Generation,80.85,3638.37,7.93,0,0.0278
2025-03-25,Custom Fine-tuned,Customer Support Bot,146.08,6573.67,24.69,0,0.0122
2025-03-25,Custom Fine-tuned,Data Analysis Tool,61.33,2760.03,5.88,0,0.0361
2025-03-25,GPT-4,Code Review Assistant,40.1,1804.4,5.98,0,0.0338
2025-03-25,GPT-4,Content Generation,124.52,5603.23,12.54,0,0.0258
2025-03-25,GPT-4,Customer Support Bot,178.92,8051.26,19.21,1,0.014
2025-03-25,GPT-4,Data Analysis Tool,65.96,2968.23,6.77,0,0.0094
2025-03-25,Gemini-Pro,Code Review Assistant,30.85,1388.24,3.91,0,0.0216
2025-03-25,Gemini-Pro,Content Generation,102.56,4615.25,6.76,0,0.0332
2025-03-25,Gemini-Pro,Customer Support Bot,167.81,7551.53,10.55,0,0.0354
2025-03-25,Gemini-Pro,Data Analysis Tool,49.2,2214.08,3.83,0,0.0175
2025-03-26,Claude-3.5,Code Review Assistant,47.88,2154.42,5.11,0,0.0179
2025-03-26,Claude-3.5,Content Generation,105.83,4762.46,8.94,1,0.0128
2025-03-26,Claude-3.5,Customer Support Bot,146.16,6577.24,11.87,0,0.0121
2025-03-26,Claude-3.5,Data Analysis Tool,51.46,2315.76,4.13,0,0.0175
2025-03-26,Custom Fine-tuned,Code Review Assistant,50.86,2288.78,8.77,0,0.0214
2025-03-26,Custom Fine-tuned,Content Generation,105.12,4730.39,9.0,0,0.0265
2025-03-26,Custom Fine-tuned,Customer Support Bot,172.66,7769.49,23.41,0,0.0215
2025-03-26,Custom Fine-tuned,Data Analysis Tool,51.48,2316.71,4.63,0,0.0216
2025-03-26,GPT-4,Code Review Assistant,41.59,1871.35,7.17,0,0.0486
2025-03-26,GPT-4,Content Generation,121.15,5451.55,8.55,0,0.0091
2025-03-26,GPT-4,Customer Support Bot,178.15,8016.95,25.23,0,0.0282
2025-03-26,GPT-4,Data Analysis Tool,61.64,2773.89,4.96,0,0.0167
2025-03-26,Gemini-Pro,Code Review Assistant,40.21,1809.23,5.44,0,0.012
2025-03-26,Gemini-Pro,Content Generation,108.02,4861.11,4.93,0,0.0311
2025-03-26,Gemini-Pro,Customer Support Bot,163.34,7350.49,12.36,0,0.0025
2025-03-26,Gemini-Pro,Data Analysis Tool,48.7,2191.49,1.93,1,0.0044
2025-03-27,Claude-3.5,Code Review Assistant,45.27,2036.98,3.1,0,0.0289
2025-03-27,Claude-3.5,Content Generation,108.71,4891.81,6.22,0,0.0039
2025-03-27,Claude-3.5,Customer Support Bot,143.74,6468.18,16.65,0,0.0043
2025-03-27,Claude-3.5,Data Analysis Tool,62.28,2802.54,3.93,0,0.0174
2025-03-27,Custom Fine-tuned,Code Review Assistant,42.93,1931.83,6.62,0,0.0284
2025-03-27,Custom Fine-tuned,Content Generation,99.87,4493.96,10.46,1,0.0013
2025-03-27,Custom Fine-tuned,Customer Support Bot,121.74,5478.32,16.29,0,0.0217
2025-03-27,Custom Fine-tuned,Data Analysis Tool,48.15,2166.97,5.23,0,0.0117
2025-03-27,GPT-4,Code Review Assistant,45.22,2035.0,5.92,0,0.0014
2025-03-27,GPT-4,Content Generation,97.34,4380.42,8.45,0,0.023
2025-03-27,GPT-4,Customer Support Bot,153.69,6916.19,13.78,0,0.0092
2025-03-27,GPT-4,Data Analysis Tool,62.08,2793.69,5.63,0,0.0256
2025-03-27,Gemini-Pro,Code Review Assistant,42.75,1923.69,2.03,0,0.0177
2025-03-27,Gemini-Pro,Content Generation,103.42,4653.82,5.91,1,0.0003
2025-03-27,Gemini-Pro,Customer Support Bot,151.26,6806.51,10.5,0,0.0373
2025-03-27,Gemini-Pro,Data Analysis Tool,56.89,2559.87,3.95,0,0.0098
2025-03-28,Claude-3.5,Code Review Assistant,44.35,1995.71,4.87,0,0.0286
2025-03-28,Claude-3.5,Content Generation,113.51,5108.12,7.03,0,0.0229
2025-03-28,Claude-3.5,Customer Support Bot,148.28,6672.8,13.58,0,0.0059
2025-03-28,Claude-3.5,Data Analysis Tool,65.82,2961.87,5.83,0,0.0137
2025-03-28,Custom Fine-tuned,Code Review Assistant,43.2,1944.15,7.06,0,0.0217
2025-03-28,Custom Fine-tuned,Content Generation,97.28,4377.41,9.58,1,0.029
2025-03-28,Custom Fine-tuned,Customer Support Bot,152.15,6846.94,19.7,0,0.021
2025-03-28,Custom Fine-tuned,Data Analysis Tool,45.97,2068.65,3.42,0,0.0175
2025-03-28,GPT-4,Code Review Assistant,49.62,2232.88,6.1,0,0.018
2025-03-28,GPT-4,Content Generation,113.78,5119.94,11.97,0,0.0106
2025-03-28,GPT-4,Customer Support Bot,191.72,8627.32,16.84,0,0.0343
2025-03-28,GPT-4,Data Analysis Tool,57.74,2598.5,6.17,0,0.0194
2025-03-28,Gemini-Pro,Code Review Assistant,46.77,2104.87,4.13,0,0.033
2025-03-28,Gemini-Pro,Content Generation,81.31,3658.9,5.42,0,0.0256
2025-03-28,Gemini-Pro,Customer Support Bot,162.46,7310.69,15.08,0,0.018
2025-03-28,Gemini-Pro,Data Analysis Tool,60.26,2711.76,4.7,0,0.0203
2025-03-29,Claude-3.5,Code Review Assistant,38.84,1747.67,5.05,0,0.0261
2025-03-29,Claude-3.5,Content Generation,106.73,4802.75,11.38,0,0.0295
2025-03-29,Claude-3.5,Customer Support Bot,125.86,5663.54,16.3,1,0.0372
2025-03-29,Claude-3.5,Data Analysis Tool,45.26,2036.48,4.0,0,0.0188
2025-03-29,Custom Fine-tuned,Code Review Assistant,33.62,1513.1,4.87,0,0.0158
2025-03-29,Custom Fine-tuned,Content Generation,90.97,4093.57,8.59,0,0.026
2025-03-29,Custom Fine-tuned,Customer Support Bot,111.66,5024.5,14.55,0,0.027
2025-03-29,Custom Fine-tuned,Data Analysis Tool,42.53,1913.92,4.28,0,0.0272
2025-03-29,GPT-4,Code Review Assistant,38.71,1741.91,4.96,0,0.0167
2025-03-29,GPT-4,Content Generation,117.52,5288.47,13.36,0,0.0324
2025-03-29,GPT-4,Customer Support Bot,148.18,6668.09,14.38,0,0.0152
2025-03-29,GPT-4,Data Analysis Tool,43.81,1971.36,4.14,0,0.0203
2025-03-29,Gemini-Pro,Code Review Assistant,41.82,1881.78,4.19,0,0.0103
2025-03-29,Gemini-Pro,Content Generation,84.77,3814.75,6.0,0,0.0386
2025-03-29,Gemini-Pro,Customer Support Bot,141.04,6346.61,10.1,1,0.0249
2025-03-29,Gemini-Pro,Data Analysis Tool,39.57,1780.84,2.34,1,0.0126
2025-03-30,Claude-3.5,Code Review Assistant,41.16,1852.38,4.8,0,0.0244
2025-03-30,Claude-3.5,Content Generation,99.59,4481.38,7.88,0,0.0051
2025-03-30,Claude-3.5,Customer Support Bot,125.27,5637.36,9.11,1,0.0367
2025-03-30,Claude-3.5,Data Analysis Tool,50.72,2282.22,4.46,0,0.0499
2025-03-30,Custom Fine-tuned,Code Review Assistant,33.37,1501.6,4.75,0,0.0199
2025-03-30,Custom Fine-tuned,Content Generation,76.81,3456.34,9.25,0,0.0303
2025-03-30,Custom Fine-tuned,Customer Support Bot,133.46,6005.83,21.34,0,0.0243
2025-03-30,Custom Fine-tuned,Data Analysis Tool,47.17,2122.78,4.14,0,0.0117
2025-03-30,GPT-4,Code Review Assistant,36.99,1664.41,7.23,0,0.0188
2025-03-30,GPT-4,Content Generation,103.55,4659.7,11.17,1,0.0154
2025-03-30,GPT-4,Customer Support Bot,151.8,6831.18,8.68,0,0.038
2025-03-30,GPT-4,Data Analysis Tool,47.97,2158.83,4.91,0,0.0326
2025-03-30,Gemini-Pro,Code Review Assistant,38.14,1716.41,3.84,0,0.0089
2025-03-30,Gemini-Pro,Content Generation,87.31,3929.02,5.33,0,0.0156
2025-03-30,Gemini-Pro,Customer Support Bot,106.5,4792.65,8.88,0,-0.0012
2025-03-30,Gemini-Pro,Data Analysis Tool,38.49,1731.9,2.85,0,0.0318
2025-03-31,Claude-3.5,Code Review Assistant,47.53,2138.85,6.73,0,0.0165
2025-03-31,Claude-3.5,Content Generation,107.83,4852.41,8.84,0,0.0057
2025-03-31,Claude-3.5,Customer Support Bot,146.48,6591.48,12.14,0,0.0262
2025-03-31,Claude-3.5,Data Analysis Tool,64.01,2880.58,5.43,0,0.0296
2025-03-31,Custom Fine-tuned,Code Review Assistant,51.02,2295.85,8.82,0,0.0149
2025-03-31,Custom Fine-tuned,Content Generation,90.79,4085.46,10.76,0,0.0143
2025-03-31,Custom Fine-tuned,Customer Support Bot,164.81,7416.36,22.15,0,0.016
2025-03-31,Custom Fine-tuned,Data Analysis Tool,46.91,2111.04,5.45,0,0.0224
2025-03-31,GPT-4,Code Review Assistant,42.68,1920.76,6.73,0,0.0234
2025-03-31,GPT-4,Content Generation,110.36,4966.38,8.51,0,0.0228
2025-03-31,GPT-4,Customer Support Bot,162.07,7293.12,14.52,0,0.033
2025-03-31,GPT-4,Data Analysis Tool,57.82,2601.95,5.2,0,0.0179
2025-03-31,Gemini-Pro,Code Review Assistant,51.56,2320.01,5.27,1,0.0182
2025-03-31,Gemini-Pro,Content Generation,108.54,4884.15,7.13,0,0.0235
2025-03-31,Gemini-Pro,Customer Support Bot,176.98,7964.1,12.0,0,0.0058
2025-03-31,Gemini-Pro,Data Analysis Tool,46.73,2102.9,2.21,0,0.0036
2025-04-01,Claude-3.5,Code Review Assistant,44.83,2017.54,3.09,0,0.0113
2025-04-01,Claude-3.5,Content Generation,100.17,4507.48,9.71,1,0.0279
2025-04-01,Claude-3.5,Customer Support Bot,151.05,6797.03,19.54,0,0.0302
2025-04-01,Claude-3.5,Data Analysis Tool,52.61,2367.45,2.73,1,0.0238
2025-04-01,Custom Fine-tuned,Code Review Assistant,44.61,2007.63,6.19,0,0.0212
2025-04-01,Custom Fine-tuned,Content Generation,80.69,3631.14,9.66,0,0.009
2025-04-01,Custom Fine-tuned,Customer Support Bot,133.78,6020.16,22.26,0,0.0091
2025-04-01,Custom Fine-tuned,Data Analysis Tool,57.02,2565.7,6.2,0,0.0277
2025-04-01,GPT-4,Code Review Assistant,51.16,2302.12,5.13,0,0.0154
2025-04-01,GPT-4,Content Generation,117.76,5299.3,8.92,1,0.0067
2025-04-01,GPT-4,Customer Support Bot,209.52,9428.57,24.08,0,0.017
2025-04-01,GPT-4,Data Analysis Tool,48.23,2170.34,5.94,0,0.0077
2025-04-01,Gemini-Pro,Code Review Assistant,43.76,1969.42,3.73,0,0.0258
2025-04-01,Gemini-Pro,Content Generation,101.61,4572.42,5.0,0,0.0063
2025-04-01,Gemini-Pro,Customer Support Bot,137.55,6189.78,9.67,0,0.004
2025-04-01,Gemini-Pro,Data Analysis Tool,60.73,2732.88,2.96,0,0.0204
2025-04-02,Claude-3.5,Code Review Assistant,39.92,1796.24,5.38,0,0.0344
2025-04-02,Claude-3.5,Content Generation,105.41,4743.5,7.51,0,0.0199
2025-04-02,Claude-3.5,Customer Support Bot,152.82,6876.68,12.18,0,0.0091
2025-04-02,Claude-3.5,Data Analysis Tool,56.95,2562.54,3.88,0,0.0109
2025-04-02,Custom Fine-tuned,Code Review Assistant,38.63,1738.19,5.85,0,0.0214
2025-04-02,Custom Fine-tuned,Content Generation,97.18,4373.29,10.9,0,0.0335
2025-04-02,Custom Fine-tuned,Customer Support Bot,166.9,7510.45,20.03,0,0.0159
2025-04-02,Custom Fine-tuned,Data Analysis Tool,59.72,2687.6,8.56,0,-0.0019
2025-04-02,GPT-4,Code Review Assistant,57.77,2599.82,8.81,0,0.0229
2025-04-02,GPT-4,Content Generation,112.7,5071.59,11.43,1,0.0254
2025-04-02,GPT-4,Customer Support Bot,185.82,8361.74,28.34,0,0.0081
2025-04-02,GPT-4,Data Analysis Tool,56.49,2542.22,4.92,0,0.0163
2025-04-02,Gemini-Pro,Code Review Assistant,44.06,1982.62,3.93,0,0.0227
2025-04-02,Gemini-Pro,Content Generation,109.17,4912.58,7.89,0,0.0082
2025-04-02,Gemini-Pro,Customer Support Bot,153.53,6908.64,13.61,0,0.0379
2025-04-02,Gemini-Pro,Data Analysis Tool,50.29,2263.27,3.34,0,-0.0025
2025-04-03,Claude-3.5,Code Review Assistant,40.69,1831.19,5.56,0,0.0164
2025-04-03,Claude-3.5,Content Generation,104.32,4694.48,10.35,0,0.024
2025-04-03,Claude-3.5,Customer Support Bot,150.49,6771.88,12.17,0,0.0055
2025-04-03,Claude-3.5,Data Analysis Tool,68.68,3090.54,6.06,0,0.0272
2025-04-03,Custom Fine-tuned,Code Review Assistant,35.25,1586.41,5.21,1,0.0208
2025-04-03,Custom Fine-tuned,Content Generation,110.86,4988.92,11.26,0,0.0333
2025-04-03,Custom Fine-tuned,Customer Support Bot,147.2,6623.92,23.23,0,0.0158
2025-04-03,Custom Fine-tuned,Data Analysis Tool,47.1,2119.43,5.7,0,0.0364
2025-04-03,GPT-4,Code Review Assistant,41.0,1845.0,6.0,0,0.0302
2025-04-03,GPT-4,Content Generation,105.22,4734.68,7.84,0,0.0203
2025-04-03,GPT-4,Customer Support Bot,151.53,6818.97,17.72,0,0.0379
2025-04-03,GPT-4,Data Analysis Tool,63.12,2840.6,5.6,0,0.0296
2025-04-03,Gemini-Pro,Code Review Assistant,38.55,1734.56,3.92,0,0.0236
2025-04-03,Gemini-Pro,Content Generation,88.63,3988.29,6.31,0,0.0096
2025-04-03,Gemini-Pro,Customer Support Bot,177.69,7996.25,19.66,0,0.0105
2025-04-03,Gemini-Pro,Data Analysis Tool,55.95,2517.65,4.35,0,0.0123
2025-04-04,Claude-3.5,Code Review Assistant,49.49,2227.02,6.19,0,0.0194
2025-04-04,Claude-3.5,Content Generation,108.74,4893.47,10.4,0,0.0399
2025-04-04,Claude-3.5,Customer Support Bot,153.85,6923.25,15.12,0,0.0187
2025-04-04,Claude-3.5,Data Analysis Tool,59.55,2679.63,5.5,0,0.0266
2025-04-04,Custom Fine-tuned,Code Review Assistant,39.96,1798.33,6.72,0,0.0249
2025-04-04,Custom Fine-tuned,Content Generation,84.57,3805.44,8.02,0,0.0228
2025-04-04,Custom Fine-tuned,Customer Support Bot,155.06,6977.79,18.49,0,0.031
2025-04-04,Custom Fine-tuned,Data Analysis Tool,57.56,2590.13,6.55,0,0.0159
2025-04-04,GPT-4,Code Review Assistant,46.58,2095.88,8.08,0,0.0372
2025-04-04,GPT-4,Content Generation,116.8,5256.01,12.57,0,0.0169
2025-04-04,GPT-4,Customer Support Bot,171.54,7719.46,20.23,0,0.0283
2025-04-04,GPT-4,Data Analysis Tool,45.67,2054.94,4.08,0,0.0048
2025-04-04,Gemini-Pro,Code Review Assistant,45.34,2040.46,3.09,0,0.0153
2025-04-04,Gemini-Pro,Content Generation,90.12,4055.53,5.62,0,-0.0082
2025-04-04,Gemini-Pro,Customer Support Bot,157.04,7066.89,8.02,1,0.0141
2025-04-04,Gemini-Pro,Data Analysis Tool,45.95,2067.76,4.15,0,0.034
2025-04-05,Claude-3.5,Code Review Assistant,40.0,1799.8,4.41,0,0.0289
2025-04-05,Claude-3.5,Content Generation,86.6,3897.04,5.44,0,0.0451
2025-04-05,Claude-3.5,Customer Support Bot,131.32,5909.39,14.42,0,0.0074
2025-04-05,Claude-3.5,Data Analysis Tool,49.25,2216.39,4.55,0,0.0322
2025-04-05,Custom Fine-tuned,Code Review Assistant,37.97,1708.86,6.74,0,0.0027
2025-04-05,Custom Fine-tuned,Content Generation,79.83,3592.34,9.7,0,0.0308
2025-04-05,Custom Fine-tuned,Customer Support Bot,111.64,5023.74,15.43,0,0.0058
2025-04-05,Custom Fine-tuned,Data Analysis Tool,42.52,1913.55,5.24,0,0.0284
2025-04-05,GPT-4,Code Review Assistant,38.9,1750.41,6.61,0,0.0229
2025-04-05,GPT-4,Content Generation,103.72,4667.42,11.14,0,0.0241
2025-04-05,GPT-4,Customer Support Bot,131.55,5919.91,16.22,1,0.0159
2025-04-05,GPT-4,Data Analysis Tool,50.01,2250.45,4.1,0,0.0195
2025-04-05,Gemini-Pro,Code Review Assistant,33.57,1510.74,2.59,0,0.0211
2025-04-05,Gemini-Pro,Content Generation,91.76,4129.3,7.42,0,0.0277
2025-04-05,Gemini-Pro,Customer Support Bot,136.33,6134.71,9.8,0,0.013
2025-04-05,Gemini-Pro,Data Analysis Tool,51.57,2320.51,2.46,0,0.0323
2025-04-06,Claude-3.5,Code Review Assistant,38.63,1738.56,3.29,0,0.0219
2025-04-06,Claude-3.5,Content Generation,75.75,3408.93,6.12,0,0.0241
2025-04-06,Claude-3.5,Customer Support Bot,152.61,6867.59,13.62,0,0.0237
2025-04-06,Claude-3.5,Data Analysis Tool,51.92,2336.2,4.65,0,0.0241
2025-04-06,Custom Fine-tuned,Code Review Assistant,39.58,1780.95,6.83,0,0.0141
2025-04-06,Custom Fine-tuned,Content Generation,84.34,3795.33,6.36,0,0.0273
2025-04-06,Custom Fine-tuned,Customer Support Bot,133.03,5986.3,16.34,0,0.0314
2025-04-06,Custom Fine-tuned,Data Analysis Tool,50.09,2253.92,6.14,0,0.037
2025-04-06,GPT-4,Code Review Assistant,43.94,1977.1,5.28,0,0.0227
2025-04-06,GPT-4,Content Generation,106.69,4801.19,11.21,0,0.0189
2025-04-06,GPT-4,Customer Support Bot,157.67,7095.18,14.61,0,0.02
2025-04-06,GPT-4,Data Analysis Tool,52.31,2354.06,4.36,0,0.0193
2025-04-06,Gemini-Pro,Code Review Assistant,32.19,1448.69,2.36,0,0.0258
2025-04-06,Gemini-Pro,Content Generation,82.3,3703.3,6.67,0,0.0253
2025-04-06,Gemini-Pro,Customer Support Bot,137.18,6172.97,9.0,1,0.0264
2025-04-06,Gemini-Pro,Data Analysis Tool,47.25,2126.08,3.57,0,0.024
2025-04-07,Claude-3.5,Code Review Assistant,59.92,2696.19,10.35,0,0.0176
2025-04-07,Claude-3.5,Content Generation,104.14,4686.26,7.91,0,-0.0041
2025-04-07,Claude-3.5,Customer Support Bot,181.03,8146.43,15.97,1,0.0265
2025-04-07,Claude-3.5,Data Analysis Tool,55.55,2499.65,3.8,0,0.0131
2025-04-07,Custom Fine-tuned,Code Review Assistant,40.46,1820.64,6.42,0,0.0286
2025-04-07,Custom Fine-tuned,Content Generation,87.57,3940.78,8.31,0,0.0264
2025-04-07,Custom Fine-tuned,Customer Support Bot,157.09,7069.05,23.88,0,0.0188
2025-04-07,Custom Fine-tuned,Data Analysis Tool,55.2,2484.15,6.3,0,0.0158
2025-04-07,GPT-4,Code Review Assistant,48.96,2203.29,8.95,0,0.0337
2025-04-07,GPT-4,Content Generation,130.09,5854.23,14.53,0,-0.0001
2025-04-07,GPT-4,Customer Support Bot,162.01,7290.27,18.14,0,0.0121
2025-04-07,GPT-4,Data Analysis Tool,52.56,2365.13,5.61,0,0.0166
2025-04-07,Gemini-Pro,Code Review Assistant,49.95,2247.76,5.0,0,0.0184
2025-04-07,Gemini-Pro,Content Generation,112.57,5065.66,5.93,0,0.0167
2025-04-07,Gemini-Pro,Customer Support Bot,162.01,7290.45,13.88,0,0.0115
2025-04-07,Gemini-Pro,Data Analysis Tool,52.89,2380.06,2.45,0,0.0255
2025-04-08,Claude-3.5,Code Review Assistant,51.06,2297.53,4.9,0,0.0262
2025-04-08,Claude-3.5,Content Generation,112.22,5049.87,8.59,0,0.0123
2025-04-08,Claude-3.5,Customer Support Bot,137.47,6186.26,15.1,0,0.0251
2025-04-08,Claude-3.5,Data Analysis Tool,66.38,2987.17,4.62,0,0.0126
2025-04-08,Custom Fine-tuned,Code Review Assistant,47.68,2145.8,9.52,0,0.0119
2025-04-08,Custom Fine-tuned,Content Generation,92.48,4161.54,12.04,0,0.0284
2025-04-08,Custom Fine-tuned,Customer Support Bot,143.79,6470.54,22.36,0,0.0188
2025-04-08,Custom Fine-tuned,Data Analysis Tool,53.68,2415.47,5.58,0,0.0168
2025-04-08,GPT-4,Code Review Assistant,55.19,2483.54,7.26,0,0.0133
2025-04-08,GPT-4,Content Generation,98.2,4418.79,11.73,1,0.0034
2025-04-08,GPT-4,Customer Support Bot,173.95,7827.56,20.8,1,0.0297
2025-04-08,GPT-4,Data Analysis Tool,61.11,2749.88,6.12,0,0.0276
2025-04-08,Gemini-Pro,Code Review Assistant,51.59,2321.42,5.45,0,0.0149
2025-04-08,Gemini-Pro,Content Generation,98.82,4447.09,5.36,0,0.0229
2025-04-08,Gemini-Pro,Customer Support Bot,133.31,5998.76,6.36,0,0.0287
2025-04-08,Gemini-Pro,Data Analysis Tool,56.84,2557.71,3.58,0,0.0196
2025-04-09,Claude-3.5,Code Review Assistant,49.25,2216.28,4.99,0,0.023
2025-04-09,Claude-3.5,Content Generation,115.1,5179.57,5.4,0,0.02
2025-04-09,Claude-3.5,Customer Support Bot,202.07,9093.26,15.23,1,0.0308
2025-04-09,Claude-3.5,Data Analysis Tool,62.95,2832.84,4.48,0,0.0055
2025-04-09,Custom Fine-tuned,Code Review Assistant,44.05,1982.41,8.68,0,0.0254
2025-04-09,Custom Fine-tuned,Content Generation,103.8,4670.89,10.11,0,0.0175
2025-04-09,Custom Fine-tuned,Customer Support Bot,149.04,6706.82,25.41,0,0.0275
2025-04-09,Custom Fine-tuned,Data Analysis Tool,50.75,2283.95,4.13,0,0.0238
2025-04-09,GPT-4,Code Review Assistant,46.57,2095.79,6.84,0,0.025
